Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
220687,34in Ultrawide Monitor,1,379.99,08/16/19 18:15,"805 South Street St, Galway City, GAL H91"
220688,iPhone XS,1,770,08/05/19 23:30,"119 Spruce St, Cork City, COR T12"
220688,Wired Headphones,1,11.99,08/05/19 23:30,"119 Spruce St, Cork City, COR T12"
220689,USB-C Charging Cable,1,11.95,08/06/19 10:28,"521 Main St, Dublin City, DUB D01"
220690,USB-C Charging Cable,2,11.95,08/10/19 10:56,"455 Abbey Street St, Dublin City, DUB D01"
220690,OLED Flatscreen TV,1,3300,08/10/19 10:56,"455 Abbey Street St, Dublin City, DUB D01"
220691,Apple Airpods Headphones,1,150,08/31/19 09:31,"204 Dawson Street St, Monaghan Town, MON H18"
220692,Sony WH-1000X M3 Headphones,1,300,08/03/19 23:02,"749 Church St, Galway City, GAL H91"
220693,Wired Headphones,1,11.99,08/29/19 16:39,"706 Johnson St, Limerick City, LIM V94"
220694,27in 4K Gaming Monitor,1,389.99,08/08/19 22:23,"101 Cherry Orchid St, Cork City, COR T12"
220695,USB-C Charging Cable,1,11.95,08/05/19 20:23,"563 Walnut St, Dublin City, DUB D01"
220696,20in Monitor,1,109.99,08/09/19 12:58,"698 Forest St, Galway City, GAL H91"
220696,AA Batteries (4-pack),1,3.84,08/09/19 12:58,"698 Forest St, Galway City, GAL H91"
220697,Samsung Galaxy S10,1,779,08/09/19 17:43,"116 Lake St, Dublin City, DUB D01"
220697,Sony WH-1000X M3 Headphones,1,300,08/09/19 17:43,"116 Lake St, Dublin City, DUB D01"
220698,Apple Airpods Headphones,1,150,08/08/19 23:22,"49 Dean Street St, Limerick City, LIM V94"
220699,AA Batteries (4-pack),2,3.84,08/17/19 17:27,"24 Cherry Orchid St, Wexford City, WEX Y35"
220700,Dell XPS 13 Laptop,1,1200,08/27/19 18:56,"613 Center St, Dublin City, DUB D01"
220701,Sony WH-1000X M3 Headphones,1,300,08/30/19 19:57,"619 Chestnut Grove St, Wexford City, WEX Y35"
220702,Wired Headphones,1,11.99,08/16/19 09:29,"652 Wilson St, Dublin City, DUB D01"
220703,AAA Batteries (4-pack),1,2.99,08/17/19 15:17,"865 Hill St, Dublin City, DUB D01"
220704,USB-C Charging Cable,1,11.95,08/31/19 08:49,"658 Main St, Cork City, COR T12"
220705,Google Pixel 3,1,550,08/31/19 19:03,"213 Lincoln St, Dublin City, DUB D01"
220705,USB-C Charging Cable,1,11.95,08/31/19 19:03,"213 Lincoln St, Dublin City, DUB D01"
220705,Wired Headphones,1,11.99,08/31/19 19:03,"213 Lincoln St, Dublin City, DUB D01"
220706,27in FHD Monitor,1,149.99,08/18/19 17:12,"12 Willow Road St, Dunboyne, MEA A86"
220707,Wired Headphones,1,11.99,08/20/19 16:05,"960 Willow Road St, Dunboyne, MEA A86"
220708,iPhone XS,1,770,08/29/19 13:00,"136 North Strand St, Cork City, COR T12"
220708,Lightning Charging Cable,1,14.95,08/29/19 13:00,"136 North Strand St, Cork City, COR T12"
220709,Samsung Galaxy S10,1,779,08/21/19 17:01,"387 Gardiner Street St, Wexford City, WEX Y35"
220709,Wired Headphones,1,11.99,08/21/19 17:01,"387 Gardiner Street St, Wexford City, WEX Y35"
220710,Google Pixel 3,1,550,08/08/19 16:12,"306 Abbey Street St, Dublin City, DUB D01"
220710,Wired Headphones,1,11.99,08/08/19 16:12,"306 Abbey Street St, Dublin City, DUB D01"
220711,Wired Headphones,1,11.99,08/11/19 19:10,"452 Church St, Dundalk, LOU A91"
220712,27in FHD Monitor,1,149.99,08/10/19 20:29,"767 Forest St, Dunboyne, MEA A86"
220713,27in FHD Monitor,1,149.99,08/23/19 07:48,"380 Chestnut Grove St, Dublin City, DUB D01"
220714,Lightning Charging Cable,1,14.95,08/29/19 01:32,"705 Church St, Dunboyne, MEA A86"
220715,Lightning Charging Cable,1,14.95,08/14/19 07:04,"957 Bride Street St, Kilkenny Town, KIL R95"
220715,Lightning Charging Cable,1,14.95,08/14/19 07:04,"957 Bride Street St, Kilkenny Town, KIL R95"
220716,AA Batteries (4-pack),1,3.84,08/11/19 10:12,"535 Highland Road St, Dunboyne, MEA A86"
220717,USB-C Charging Cable,1,11.95,08/03/19 14:23,"687 Ridge St, Cork City, COR T12"
220718,27in FHD Monitor,1,149.99,08/24/19 09:00,"341 Exchange Street St, Dunboyne, MEA A86"
220719,USB-C Charging Cable,1,11.95,08/23/19 10:55,"943 Sunset St, Dundalk, LOU A91"
220720,AA Batteries (4-pack),3,3.84,08/31/19 07:59,"575 Bride Street St, Cork City, COR T12"
220721,AA Batteries (4-pack),1,3.84,08/15/19 17:09,"284 Highland Road St, Monaghan Town, MON H18"
220722,AA Batteries (4-pack),1,3.84,08/20/19 00:14,"565 Johnson St, Limerick City, LIM V94"
220723,AAA Batteries (4-pack),1,2.99,08/05/19 21:06,"751 Abbey Street St, Drogheda, LOU A92"
220724,27in 4K Gaming Monitor,1,389.99,08/09/19 12:08,"715 Jefferson Street St, Dublin City, DUB D01"
220725,34in Ultrawide Monitor,1,379.99,08/13/19 13:21,"140 Earl Street St, Dundalk, LOU A91"
220726,Wired Headphones,1,11.99,08/25/19 13:06,"803 13th St, Dunboyne, MEA A86"
220727,USB-C Charging Cable,2,11.95,08/23/19 18:11,"731 13th St, Limerick City, LIM V94"
220728,Lightning Charging Cable,1,14.95,08/02/19 21:38,"913 Forest St, Cork City, COR T12"
220729,iPhone XS,1,770,08/20/19 14:26,"637 Bride Street St, Limerick City, LIM V94"
220730,AAA Batteries (4-pack),1,2.99,08/21/19 10:02,"222 Gardiner Street St, Dunboyne, MEA A86"
220731,Sony WH-1000X M3 Headphones,1,300,08/11/19 21:43,"493 Lincoln St, Cork City, COR T12"
220732,Apple Airpods Headphones,1,150,08/29/19 10:24,"844 Johnson St, Monaghan Town, MON H18"
220733,Sony WH-1000X M3 Headphones,1,300,08/06/19 09:28,"158 Highland Road St, Dunboyne, MEA A86"
220734,Apple Airpods Headphones,1,150,08/12/19 09:35,"829 Henry Street St, Cork City, COR T12"
220735,USB-C Charging Cable,1,11.95,08/28/19 18:31,"234 Wilson St, Dunboyne, MEA A86"
220736,20in Monitor,1,109.99,08/11/19 13:40,"929 Jefferson Street St, Limerick City, LIM V94"
220737,AAA Batteries (4-pack),1,2.99,08/13/19 17:23,"999 Adams Place St, Dundalk, LOU A91"
220738,Wired Headphones,1,11.99,08/23/19 09:47,"712 Essex Street St, Galway City, GAL H91"
220739,AA Batteries (4-pack),1,3.84,08/28/19 14:48,"711 Walnut St, Monaghan Town, MON H18"
220740,Lightning Charging Cable,2,14.95,08/26/19 18:25,"622 Lakeview St, Cork City, COR T12"
220741,Sony WH-1000X M3 Headphones,1,300,08/04/19 15:40,"903 West Moreland Street St, Monaghan Town, MON H18"
220742,AAA Batteries (4-pack),2,2.99,08/02/19 16:29,"261 Dean Street St, Limerick City, LIM V94"
220743,Lightning Charging Cable,1,14.95,08/05/19 20:05,"724 Henry Street St, Dunboyne, MEA A86"
220744,Lightning Charging Cable,1,14.95,08/01/19 11:09,"750 Crown Alley St, Cork City, COR T12"
220745,Lightning Charging Cable,1,14.95,08/14/19 07:38,"909 Highland Road St, Dunboyne, MEA A86"
220746,USB-C Charging Cable,1,11.95,08/11/19 20:37,"787 Forest St, Galway City, GAL H91"
220747,AAA Batteries (4-pack),2,2.99,08/17/19 19:43,"322 Abbey Street St, Galway City, GAL H91"
220748,USB-C Charging Cable,1,11.95,08/21/19 00:48,"977 13th St, Cork City, COR T12"
220749,20in Monitor,1,109.99,08/28/19 20:08,"792 Crane Lane St, Dunboyne, MEA A86"
220750,AA Batteries (4-pack),2,3.84,08/06/19 10:07,"623 Cherry Orchid St, Dunboyne, MEA A86"
220751,USB-C Charging Cable,1,11.95,08/19/19 11:22,"348 Earl Street St, Limerick City, LIM V94"
220752,27in 4K Gaming Monitor,1,389.99,08/27/19 13:05,"475 Meadow St, Cork City, COR T12"
220753,AA Batteries (4-pack),1,3.84,08/30/19 10:53,"502 South Street St, Galway City, GAL H91"
220754,Apple Airpods Headphones,1,150,08/29/19 13:21,"166 Lakeview St, Wexford City, WEX Y35"
220755,20in Monitor,1,109.99,08/08/19 16:54,"171 Dorset Street St, Monaghan Town, MON H18"
220756,AA Batteries (4-pack),2,3.84,08/12/19 22:18,"836 Gardiner Street St, Monaghan Town, MON H18"
220757,AAA Batteries (4-pack),2,2.99,08/22/19 20:06,"957 Abbey Street St, Dublin City, DUB D01"
220758,Apple Airpods Headphones,1,150,08/15/19 10:51,"793 Lincoln St, Dunboyne, MEA A86"
220759,USB-C Charging Cable,1,11.95,08/31/19 19:57,"527 Jackson St, Dunboyne, MEA A86"
220760,Wired Headphones,1,11.99,08/19/19 10:29,"544 North Strand St, Monaghan Town, MON H18"
220761,AAA Batteries (4-pack),2,2.99,08/31/19 08:26,"179 Cherry Orchid St, Dublin City, DUB D01"
220762,Wired Headphones,1,11.99,08/10/19 17:44,"420 Essex Street St, Cork City, COR T12"
220763,Lightning Charging Cable,1,14.95,08/24/19 20:20,"364 Sunset St, Dundalk, LOU A91"
220764,20in Monitor,1,109.99,08/30/19 19:46,"699 South Street St, Galway City, GAL H91"
220765,AA Batteries (4-pack),1,3.84,08/26/19 21:58,"355 Dawson Street St, Dunboyne, MEA A86"
220766,Wired Headphones,1,11.99,08/26/19 11:41,"710 Adams Place St, Dundalk, LOU A91"
220767,OLED Flatscreen TV,1,3300,08/30/19 16:58,"918 Jackson St, Cork City, COR T12"
220768,Lightning Charging Cable,1,14.95,08/27/19 16:58,"752 Exchange Street St, Kilkenny Town, KIL R95"
220769,AA Batteries (4-pack),1,3.84,08/26/19 19:54,"886 Walnut St, Cork City, COR T12"
220770,Apple Airpods Headphones,1,150,08/31/19 10:58,"703 Johnson St, Cork City, COR T12"
220771,AAA Batteries (4-pack),1,2.99,08/21/19 11:15,"982 Spruce St, Cork City, COR T12"
220772,AA Batteries (4-pack),3,3.84,08/15/19 17:33,"386 Lincoln St, Cork City, COR T12"
220773,Apple Airpods Headphones,1,150,08/06/19 12:01,"65 Adams Place St, Drogheda, LOU A92"
220774,Wired Headphones,1,11.99,08/05/19 16:34,"312 14th St, Dunboyne, MEA A86"
220775,Apple Airpods Headphones,1,150,08/07/19 22:41,"167 Gardiner Street St, Monaghan Town, MON H18"
220776,AAA Batteries (4-pack),1,2.99,08/21/19 14:32,"636 Ridge St, Wexford City, WEX Y35"
220777,AA Batteries (4-pack),1,3.84,08/06/19 19:46,"107 Hill St, Dunboyne, MEA A86"
220778,Lightning Charging Cable,1,14.95,08/31/19 22:08,"203 Lincoln St, Dunboyne, MEA A86"
220779,USB-C Charging Cable,1,11.95,08/20/19 05:26,"694 Dorset Street St, Dunboyne, MEA A86"
220780,34in Ultrawide Monitor,1,379.99,08/25/19 01:13,"916 Essex Street St, Cork City, COR T12"
220781,Sony WH-1000X M3 Headphones,1,300,08/15/19 23:16,"315 North Strand St, Dunboyne, MEA A86"
220782,USB-C Charging Cable,1,11.95,08/02/19 19:20,"77 Henry Street St, Dublin City, DUB D01"
220783,LG Washing Machine,1,600.0,08/13/19 20:50,"212 Dawson Street St, Cork City, COR T12"
220784,Apple Airpods Headphones,1,150,08/14/19 11:05,"944 River St, Cork City, COR T12"
220785,Lightning Charging Cable,1,14.95,08/14/19 11:26,"443 Abbey Street St, Dublin City, DUB D01"
220786,27in FHD Monitor,1,149.99,08/19/19 22:49,"781 North Strand St, Dundalk, LOU A91"
220787,20in Monitor,1,109.99,08/23/19 13:30,"717 Hill St, Dundalk, LOU A91"
220788,AAA Batteries (4-pack),3,2.99,08/04/19 17:11,"157 Earl Street St, Limerick City, LIM V94"
220789,34in Ultrawide Monitor,1,379.99,08/20/19 10:37,"347 Exchange Street St, Dublin City, DUB D01"
220790,20in Monitor,1,109.99,08/28/19 15:29,"150 Highland Road St, Dundalk, LOU A91"
220791,Apple Airpods Headphones,1,150,08/22/19 13:42,"232 Forest St, Monaghan Town, MON H18"
220792,20in Monitor,1,109.99,08/31/19 15:30,"351 Bride Street St, Limerick City, LIM V94"
220793,Wired Headphones,1,11.99,08/28/19 21:56,"682 13th St, Limerick City, LIM V94"
220794,AAA Batteries (4-pack),5,2.99,08/08/19 11:14,"846 Dean Street St, Galway City, GAL H91"
220795,Lightning Charging Cable,1,14.95,08/02/19 15:49,"350 Dean Street St, Limerick City, LIM V94"
220796,AAA Batteries (4-pack),1,2.99,08/07/19 20:02,"226 Essex Street St, Dunboyne, MEA A86"
220797,27in 4K Gaming Monitor,1,389.99,08/14/19 11:47,"45 Jackson St, Wexford City, WEX Y35"
220797,Samsung Galaxy S10,1,779,08/14/19 11:47,"45 Jackson St, Wexford City, WEX Y35"
220798,AAA Batteries (4-pack),1,2.99,08/14/19 08:26,"359 Crown Alley St, Dunboyne, MEA A86"
220799,20in Monitor,1,109.99,08/12/19 22:36,"448 14th St, Dundalk, LOU A91"
220800,AA Batteries (4-pack),2,3.84,08/27/19 13:16,"40 14th St, Dunboyne, MEA A86"
220801,AA Batteries (4-pack),1,3.84,08/04/19 23:17,"28 14th St, Dunboyne, MEA A86"
220802,Samsung Galaxy S10,1,779,08/30/19 22:15,"127 Cherry Orchid St, Dunboyne, MEA A86"
220803,iPhone XS,1,770,08/15/19 20:39,"897 Forest St, Cork City, COR T12"
220804,AAA Batteries (4-pack),1,2.99,08/04/19 17:48,"841 13th St, Monaghan Town, MON H18"
220805,Lightning Charging Cable,1,14.95,08/15/19 19:16,"467 Andrews Lane St, Galway City, GAL H91"
220806,AAA Batteries (4-pack),2,2.99,08/28/19 08:33,"527 13th St, Monaghan Town, MON H18"
220807,AAA Batteries (4-pack),1,2.99,08/02/19 07:43,"673 Spruce St, Kilkenny Town, KIL R95"
220808,Lightning Charging Cable,1,14.95,08/09/19 19:35,"16 Crown Alley St, Dublin City, DUB D01"
220809,Lightning Charging Cable,1,14.95,08/18/19 18:08,"58 Abbey Street St, Monaghan Town, MON H18"
220810,iPhone XS,1,770,08/18/19 15:52,"530 14th St, Dublin City, DUB D01"
220811,Lightning Charging Cable,1,14.95,08/11/19 13:47,"793 Henry Street St, Limerick City, LIM V94"
220812,34in Ultrawide Monitor,1,379.99,08/13/19 08:14,"830 Hill St, Cork City, COR T12"
220813,AAA Batteries (4-pack),2,2.99,08/13/19 14:26,"584 Dawson Street St, Galway City, GAL H91"
220814,USB-C Charging Cable,1,11.95,08/11/19 23:05,"510 Walnut St, Dublin City, DUB D01"
220815,AAA Batteries (4-pack),1,2.99,08/14/19 15:28,"127 Crane Lane St, Limerick City, LIM V94"
220816,Dell XPS 13 Laptop,1,1200,08/14/19 12:40,"693 South Street St, Kilkenny Town, KIL R95"
220817,27in FHD Monitor,1,149.99,08/19/19 18:30,"845 North Strand St, Dundalk, LOU A91"
220818,AA Batteries (4-pack),1,3.84,08/31/19 10:48,"634 West Moreland Street St, Dundalk, LOU A91"
220819,Lightning Charging Cable,1,14.95,08/04/19 17:14,"902 Dean Street St, Kilkenny Town, KIL R95"
220820,Lightning Charging Cable,1,14.95,08/07/19 18:49,"135 Abbey Street St, Dublin City, DUB D01"
220821,Macbook Pro Laptop,1,1700,08/23/19 20:12,"479 Lake St, Cork City, COR T12"
220822,Wired Headphones,1,11.99,08/15/19 12:56,"712 Meadow St, Dunboyne, MEA A86"
220823,Sony WH-1000X M3 Headphones,1,300,08/01/19 10:34,"238 Highland Road St, Dublin City, DUB D01"
220824,USB-C Charging Cable,2,11.95,08/12/19 14:12,"495 Dawson Street St, Galway City, GAL H91"
220825,AAA Batteries (4-pack),2,2.99,08/26/19 12:52,"84 North Strand St, Monaghan Town, MON H18"
220826,Apple Airpods Headphones,1,150,08/02/19 11:46,"32 River St, Dundalk, LOU A91"
220827,Wired Headphones,1,11.99,08/26/19 20:49,"306 Essex Street St, Dublin City, DUB D01"
220828,27in FHD Monitor,1,149.99,08/14/19 20:28,"416 Willow Road St, Dublin City, DUB D01"
220829,Sony WH-1000X M3 Headphones,1,300,08/03/19 13:11,"697 Henry Street St, Galway City, GAL H91"
220830,iPhone XS,1,770,08/30/19 18:38,"235 Pine St, Cork City, COR T12"
220830,Lightning Charging Cable,1,14.95,08/30/19 18:38,"235 Pine St, Cork City, COR T12"
220831,Wired Headphones,1,11.99,08/24/19 14:04,"938 Hill St, Dublin City, DUB D01"
220832,AAA Batteries (4-pack),1,2.99,08/09/19 17:08,"320 Adams Place St, Monaghan Town, MON H18"
220833,Apple Airpods Headphones,1,150,08/21/19 20:51,"216 Spruce St, Wexford City, WEX Y35"
220834,AAA Batteries (4-pack),1,2.99,08/31/19 19:08,"41 Jackson St, Dunboyne, MEA A86"
220835,Apple Airpods Headphones,1,150,08/12/19 21:06,"940 Center St, Cork City, COR T12"
220836,Wired Headphones,1,11.99,08/08/19 14:59,"450 Main St, Cork City, COR T12"
220837,AA Batteries (4-pack),1,3.84,08/15/19 15:01,"996 South Street St, Dublin City, DUB D01"
220838,Lightning Charging Cable,1,14.95,08/09/19 19:06,"439 Jackson St, Dublin City, DUB D01"
220839,AA Batteries (4-pack),1,3.84,08/11/19 17:49,"754 14th St, Limerick City, LIM V94"
220840,Apple Airpods Headphones,1,150,08/07/19 08:36,"39 Ridge St, Galway City, GAL H91"
220841,27in 4K Gaming Monitor,1,389.99,08/19/19 16:31,"429 North Strand St, Dublin City, DUB D01"
220842,USB-C Charging Cable,1,11.95,08/14/19 02:50,"805 Cherry Orchid St, Kilkenny Town, KIL R95"
220843,Apple Airpods Headphones,1,150,08/30/19 18:59,"144 Hickey Road St, Dunboyne, MEA A86"
220844,Apple Airpods Headphones,1,150,08/18/19 13:38,"256 Fownes Street St, Dunboyne, MEA A86"
220845,USB-C Charging Cable,2,11.95,08/10/19 18:56,"263 Hickey Road St, Limerick City, LIM V94"
220846,USB-C Charging Cable,1,11.95,08/30/19 13:53,"167 Meadow St, Dublin City, DUB D01"
220847,OLED Flatscreen TV,1,3300,08/20/19 16:47,"147 Forest St, Galway City, GAL H91"
220848,iPhone XS,1,770,08/19/19 12:19,"988 Dorset Street St, Dunboyne, MEA A86"
220849,34in Ultrawide Monitor,1,379.99,08/13/19 12:28,"672 Lincoln St, Monaghan Town, MON H18"
220850,Apple Airpods Headphones,1,150,08/29/19 20:36,"629 Center St, Wexford City, WEX Y35"
220851,AAA Batteries (4-pack),1,2.99,08/25/19 09:31,"534 Grand Canal Way St, Monaghan Town, MON H18"
220852,Google Pixel 3,1,550,08/24/19 00:48,"713 Fownes Street St, Cork City, COR T12"
220852,USB-C Charging Cable,1,11.95,08/24/19 00:48,"713 Fownes Street St, Cork City, COR T12"
220853,Lightning Charging Cable,1,14.95,08/26/19 17:35,"247 Dawson Street St, Dunboyne, MEA A86"
220854,iPhone XS,1,770,08/17/19 11:56,"336 Ridge St, Galway City, GAL H91"
220854,Lightning Charging Cable,1,14.95,08/17/19 11:56,"336 Ridge St, Galway City, GAL H91"
220855,AA Batteries (4-pack),2,3.84,08/22/19 19:50,"435 Sunset St, Dublin City, DUB D01"
220856,AAA Batteries (4-pack),1,2.99,08/13/19 08:12,"262 South Street St, Kilkenny Town, KIL R95"
220857,AA Batteries (4-pack),1,3.84,08/17/19 09:58,"741 Church St, Dunboyne, MEA A86"
220858,AAA Batteries (4-pack),1,2.99,08/16/19 22:39,"674 13th St, Limerick City, LIM V94"
220859,34in Ultrawide Monitor,1,379.99,08/01/19 20:48,"331 River St, Dublin City, DUB D01"
220860,USB-C Charging Cable,1,11.95,08/10/19 20:31,"38 Gardiner Street St, Limerick City, LIM V94"
220861,AAA Batteries (4-pack),2,2.99,08/13/19 21:06,"49 Willow Road St, Limerick City, LIM V94"
220862,AA Batteries (4-pack),1,3.84,08/17/19 16:19,"349 Main St, Dunboyne, MEA A86"
220863,Apple Airpods Headphones,1,150,08/19/19 16:13,"818 South Street St, Dublin City, DUB D01"
220864,AA Batteries (4-pack),1,3.84,08/02/19 22:00,"326 Walnut St, Dundalk, LOU A91"
220865,Lightning Charging Cable,1,14.95,08/05/19 13:50,"136 Bride Street St, Limerick City, LIM V94"
220866,Apple Airpods Headphones,1,150,08/03/19 18:44,"171 Wilson St, Galway City, GAL H91"
220867,AAA Batteries (4-pack),1,2.99,08/17/19 08:12,"641 Dawson Street St, Monaghan Town, MON H18"
220868,Wired Headphones,1,11.99,08/17/19 15:59,"88 River St, Limerick City, LIM V94"
220869,AAA Batteries (4-pack),1,2.99,08/09/19 18:00,"538 Church St, Cork City, COR T12"
220870,AA Batteries (4-pack),1,3.84,08/15/19 17:19,"940 Fownes Street St, Cork City, COR T12"
220871,Apple Airpods Headphones,1,150,08/19/19 15:08,"424 Essex Street St, Dunboyne, MEA A86"
220872,AAA Batteries (4-pack),1,2.99,08/26/19 13:30,"773 Essex Street St, Monaghan Town, MON H18"
220873,OLED Flatscreen TV,1,3300,08/23/19 15:12,"215 Earl Street St, Dublin City, DUB D01"
220874,Lightning Charging Cable,1,14.95,08/25/19 15:29,"396 Lakeview St, Limerick City, LIM V94"
220874,AA Batteries (4-pack),1,3.84,08/25/19 15:29,"396 Lakeview St, Limerick City, LIM V94"
220875,Wired Headphones,1,11.99,08/30/19 12:16,"850 Crane Lane St, Cork City, COR T12"
220876,AAA Batteries (4-pack),1,2.99,08/04/19 10:54,"644 Ridge St, Dunboyne, MEA A86"
220877,27in FHD Monitor,1,149.99,08/06/19 22:55,"730 Forest St, Dublin City, DUB D01"
220878,27in FHD Monitor,1,149.99,08/19/19 09:58,"675 Hill St, Kilkenny Town, KIL R95"
220879,Wired Headphones,1,11.99,08/12/19 13:58,"658 Hickey Road St, Limerick City, LIM V94"
220880,LG Washing Machine,1,600.0,08/11/19 20:29,"892 Forest St, Dunboyne, MEA A86"
220881,Wired Headphones,1,11.99,08/07/19 22:30,"423 Pine St, Dublin City, DUB D01"
220882,USB-C Charging Cable,1,11.95,08/30/19 19:23,"921 Crane Lane St, Cork City, COR T12"
220883,Apple Airpods Headphones,1,150,08/08/19 15:01,"330 West Moreland Street St, Dunboyne, MEA A86"
220884,AAA Batteries (4-pack),1,2.99,08/04/19 10:55,"134 13th St, Dublin City, DUB D01"
220885,AA Batteries (4-pack),2,3.84,08/28/19 16:59,"590 14th St, Galway City, GAL H91"
220886,Wired Headphones,1,11.99,08/04/19 19:55,"435 Jackson St, Monaghan Town, MON H18"
220887,Samsung Galaxy S10,1,779,08/18/19 13:21,"690 River St, Dunboyne, MEA A86"
220888,34in Ultrawide Monitor,1,379.99,08/10/19 21:57,"106 Madison St, Limerick City, LIM V94"
220889,Macbook Pro Laptop,1,1700,08/30/19 07:38,"349 Dawson Street St, Drogheda, LOU A92"
220890,USB-C Charging Cable,1,11.95,08/21/19 20:10,"323 Johnson St, Cork City, COR T12"
220891,USB-C Charging Cable,1,11.95,08/26/19 08:31,"72 13th St, Monaghan Town, MON H18"
220892,Lightning Charging Cable,1,14.95,08/15/19 12:25,"949 Adams Place St, Dublin City, DUB D01"
220893,27in FHD Monitor,1,149.99,08/05/19 23:11,"820 Sunset St, Dunboyne, MEA A86"
220894,iPhone XS,1,770,08/16/19 18:49,"50 Wilson St, Dublin City, DUB D01"
220895,iPhone XS,1,770,08/26/19 12:25,"644 Highland Road St, Dundalk, LOU A91"
220896,iPhone XS,1,770,08/26/19 16:41,"717 Pine St, Galway City, GAL H91"
220897,AA Batteries (4-pack),1,3.84,08/26/19 16:38,"533 Highland Road St, Dublin City, DUB D01"
220898,Wired Headphones,2,11.99,08/22/19 11:38,"95 Earl Street St, Cork City, COR T12"
220899,AAA Batteries (4-pack),1,2.99,08/20/19 11:55,"418 Church St, Galway City, GAL H91"
220900,Sony WH-1000X M3 Headphones,1,300,08/07/19 18:59,"660 West Moreland Street St, Dublin City, DUB D01"
220901,AAA Batteries (4-pack),1,2.99,08/08/19 12:23,"532 Forest St, Dublin City, DUB D01"
220902,USB-C Charging Cable,1,11.95,08/06/19 14:40,"209 Spruce St, Cork City, COR T12"
220903,USB-C Charging Cable,1,11.95,08/15/19 17:24,"414 Lincoln St, Kilkenny Town, KIL R95"
220904,AA Batteries (4-pack),1,3.84,08/09/19 14:41,"996 Hickey Road St, Wexford City, WEX Y35"
220905,USB-C Charging Cable,1,11.95,08/04/19 18:18,"197 Wilson St, Monaghan Town, MON H18"
220906,AA Batteries (4-pack),1,3.84,08/24/19 22:33,"596 Lakeview St, Galway City, GAL H91"
220907,Macbook Pro Laptop,1,1700,08/08/19 19:23,"324 Exchange Street St, Dublin City, DUB D01"
220908,Dell XPS 13 Laptop,1,1200,08/04/19 10:19,"638 Bride Street St, Limerick City, LIM V94"
220909,Google Pixel 3,1,550,08/11/19 11:38,"60 Lake St, Galway City, GAL H91"
220909,USB-C Charging Cable,1,11.95,08/11/19 11:38,"60 Lake St, Galway City, GAL H91"
220910,Dell XPS 13 Laptop,1,1200,08/29/19 13:13,"980 Dawson Street St, Kilkenny Town, KIL R95"
220911,Lightning Charging Cable,1,14.95,08/10/19 13:09,"287 River St, Wexford City, WEX Y35"
220912,Apple Airpods Headphones,2,150,08/23/19 12:46,"179 Highland Road St, Galway City, GAL H91"
220913,Apple Airpods Headphones,1,150,08/19/19 16:04,"975 Henry Street St, Wexford City, WEX Y35"
220914,AAA Batteries (4-pack),2,2.99,08/21/19 23:51,"101 Madison St, Kilkenny Town, KIL R95"
220915,iPhone XS,1,770,08/03/19 11:47,"329 Fosters Place St, Dunboyne, MEA A86"
220916,27in FHD Monitor,1,149.99,08/25/19 18:23,"615 Wilson St, Monaghan Town, MON H18"
220917,Sony WH-1000X M3 Headphones,1,300,08/23/19 20:22,"527 Ridge St, Wexford City, WEX Y35"
220918,AAA Batteries (4-pack),1,2.99,08/20/19 15:27,"672 Hickey Road St, Kilkenny Town, KIL R95"
