Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
195671,AA Batteries (4-pack),1,3.84,06/18/19 12:15,"733 Main St, Wexford City, WEX Y35"
195672,USB-C Charging Cable,1,11.95,06/25/19 09:06,"354 Exchange Street St, Wexford City, WEX Y35"
195673,Wired Headphones,1,11.99,06/23/19 09:54,"396 Henry Street St, Dunboyne, MEA A86"
195674,Dell XPS 13 Laptop,1,1200.0,06/27/19 17:43,"89 Pine St, Cork City, COR T12"
195675,Wired Headphones,1,11.99,06/11/19 09:15,"426 Bride Street St, Cork City, COR T12"
195676,Sony WH-1000X M3 Headphones,1,300.0,06/06/19 20:54,"318 Gardiner Street St, Dublin City, DUB D01"
195677,Samsung Galaxy S10,1,779.0,06/14/19 21:33,"31 Spruce St, Kilkenny Town, KIL R95"
195678,34in Ultrawide Monitor,1,379.99,07/01/19 00:18,"118 13th St, Dublin City, DUB D01"
195679,Lightning Charging Cable,1,14.95,06/11/19 02:06,"272 Grand Canal Way St, Dundalk, LOU A91"
195680,Samsung Galaxy S10,1,779.0,06/02/19 17:51,"702 Chestnut Grove St, Dublin City, DUB D01"
195681,Wired Headphones,1,11.99,06/19/19 06:35,"508 Andrews Lane St, Cork City, COR T12"
195682,27in FHD Monitor,1,149.99,06/16/19 18:55,"735 Jackson St, Limerick City, LIM V94"
195683,Wired Headphones,1,11.99,06/21/19 15:44,"715 Adams Place St, Dunboyne, MEA A86"
195683,USB-C Charging Cable,1,11.95,06/21/19 15:44,"715 Adams Place St, Dunboyne, MEA A86"
195684,Lightning Charging Cable,1,14.95,06/26/19 22:30,"628 Highland Road St, Kilkenny Town, KIL R95"
195685,Wired Headphones,1,11.99,06/12/19 13:58,"128 Gardiner Street St, Cork City, COR T12"
195686,Lightning Charging Cable,1,14.95,06/18/19 21:42,"431 Madison St, Dundalk, LOU A91"
195687,Lightning Charging Cable,1,14.95,06/16/19 13:43,"879 Andrews Lane St, Dunboyne, MEA A86"
195688,AA Batteries (4-pack),1,3.84,06/24/19 16:07,"368 Main St, Dunboyne, MEA A86"
195689,Samsung Galaxy S10,1,779.0,06/22/19 17:40,"668 Pine St, Monaghan Town, MON H18"
195690,Apple Airpods Headphones,1,150.0,06/09/19 21:39,"571 14th St, Galway City, GAL H91"
195691,iPhone XS,1,770.0,06/17/19 18:54,"258 Essex Street St, Dundalk, LOU A91"
195691,Lightning Charging Cable,1,14.95,06/17/19 18:54,"258 Essex Street St, Dundalk, LOU A91"
195692,Dell XPS 13 Laptop,1,1200.0,06/30/19 18:20,"406 Crane Lane St, Cork City, COR T12"
195693,OLED Flatscreen TV,1,3300.0,06/28/19 22:14,"43 Lincoln St, Dunboyne, MEA A86"
195694,Apple Airpods Headphones,1,150.0,06/11/19 17:58,"961 Crane Lane St, Dublin City, DUB D01"
195694,Lightning Charging Cable,1,14.95,06/11/19 17:58,"961 Crane Lane St, Dublin City, DUB D01"
195695,AA Batteries (4-pack),2,3.84,06/11/19 19:28,"902 Bride Street St, Cork City, COR T12"
195696,AA Batteries (4-pack),1,3.84,06/29/19 20:29,"796 Wilson St, Kilkenny Town, KIL R95"
195697,AAA Batteries (4-pack),1,2.99,06/19/19 22:40,"219 South Street St, Cork City, COR T12"
195698,USB-C Charging Cable,1,11.95,06/22/19 16:32,"217 River St, Dunboyne, MEA A86"
195699,USB-C Charging Cable,1,11.95,06/18/19 15:03,"284 Adams Place St, Galway City, GAL H91"
195700,27in 4K Gaming Monitor,1,389.99,06/20/19 11:16,"439 Forest St, Kilkenny Town, KIL R95"
195701,AA Batteries (4-pack),1,3.84,06/17/19 20:50,"351 Earl Street St, Dunboyne, MEA A86"
195702,Dell XPS 13 Laptop,1,1200.0,06/01/19 21:01,"10 South Street St, Galway City, GAL H91"
195703,Apple Airpods Headphones,1,150.0,06/22/19 20:11,"472 Pine St, Dublin City, DUB D01"
195703,Apple Airpods Headphones,1,150.0,06/22/19 20:11,"472 Pine St, Dublin City, DUB D01"
195704,Wired Headphones,1,11.99,06/16/19 19:00,"636 Essex Street St, Dunboyne, MEA A86"
195705,27in 4K Gaming Monitor,1,389.99,06/10/19 15:20,"615 Gardiner Street St, Cork City, COR T12"
195706,AAA Batteries (4-pack),1,2.99,06/22/19 16:45,"366 Fownes Street St, Limerick City, LIM V94"
195707,Google Pixel 3,1,550.0,06/22/19 12:05,"913 Hickey Road St, Dundalk, LOU A91"
195708,Wired Headphones,1,11.99,06/14/19 09:09,"674 Lincoln St, Dublin City, DUB D01"
195709,Lightning Charging Cable,1,14.95,06/02/19 09:57,"745 Highland Road St, Dublin City, DUB D01"
195710,AA Batteries (4-pack),2,3.84,06/20/19 19:04,"975 Fownes Street St, Dundalk, LOU A91"
195711,20in Monitor,1,109.99,06/14/19 22:33,"208 Dorset Street St, Kilkenny Town, KIL R95"
195712,Macbook Pro Laptop,1,1700.0,06/07/19 20:02,"822 Adams Place St, Cork City, COR T12"
195713,USB-C Charging Cable,1,11.95,06/12/19 17:53,"911 Madison St, Dublin City, DUB D01"
195714,Wired Headphones,1,11.99,06/13/19 10:54,"556 Bride Street St, Cork City, COR T12"
195715,27in 4K Gaming Monitor,1,389.99,06/18/19 16:30,"971 River St, Limerick City, LIM V94"
195716,AA Batteries (4-pack),1,3.84,06/05/19 15:30,"915 Lake St, Cork City, COR T12"
195717,34in Ultrawide Monitor,1,379.99,06/12/19 20:58,"354 Highland Road St, Drogheda, LOU A92"
195718,Wired Headphones,1,11.99,06/26/19 14:02,"71 Pine St, Monaghan Town, MON H18"
195719,USB-C Charging Cable,1,11.95,06/20/19 15:08,"500 Ridge St, Monaghan Town, MON H18"
195720,USB-C Charging Cable,1,11.95,06/02/19 17:29,"715 Johnson St, Cork City, COR T12"
195721,AA Batteries (4-pack),1,3.84,06/21/19 09:34,"990 Lakeview St, Galway City, GAL H91"
195722,27in FHD Monitor,1,149.99,06/24/19 09:41,"210 Grand Canal Way St, Dublin City, DUB D01"
195723,Lightning Charging Cable,2,14.95,06/26/19 20:52,"224 Wilson St, Drogheda, LOU A92"
195724,Google Pixel 3,1,550.0,06/11/19 12:40,"393 Essex Street St, Dunboyne, MEA A86"
195724,Wired Headphones,2,11.99,06/11/19 12:40,"393 Essex Street St, Dunboyne, MEA A86"
195725,20in Monitor,1,109.99,06/08/19 15:05,"363 River St, Dundalk, LOU A91"
195726,AAA Batteries (4-pack),1,2.99,06/06/19 11:48,"808 Crane Lane St, Kilkenny Town, KIL R95"
195727,Apple Airpods Headphones,1,150.0,06/03/19 09:41,"343 South Street St, Cork City, COR T12"
195728,Sony WH-1000X M3 Headphones,1,300.0,06/05/19 18:10,"845 Lakeview St, Monaghan Town, MON H18"
195729,27in FHD Monitor,1,149.99,06/11/19 18:58,"584 Spruce St, Cork City, COR T12"
195730,Wired Headphones,1,11.99,06/24/19 20:35,"745 Forest St, Kilkenny Town, KIL R95"
195731,Lightning Charging Cable,1,14.95,06/21/19 21:31,"564 Hickey Road St, Cork City, COR T12"
195732,iPhone XS,1,770.0,06/19/19 11:39,"705 Gardiner Street St, Limerick City, LIM V94"
195732,Lightning Charging Cable,1,14.95,06/19/19 11:39,"705 Gardiner Street St, Limerick City, LIM V94"
195732,Wired Headphones,2,11.99,06/19/19 11:39,"705 Gardiner Street St, Limerick City, LIM V94"
195733,AAA Batteries (4-pack),1,2.99,06/27/19 09:11,"627 Dorset Street St, Dunboyne, MEA A86"
195734,Google Pixel 3,1,550.0,06/12/19 17:24,"423 Grand Canal Way St, Limerick City, LIM V94"
195735,Samsung Galaxy S10,1,779.0,06/22/19 00:14,"337 Crown Alley St, Dunboyne, MEA A86"
195736,27in FHD Monitor,1,149.99,06/03/19 09:31,"272 Gardiner Street St, Dundalk, LOU A91"
195737,Lightning Charging Cable,1,14.95,06/20/19 00:13,"62 Cherry Orchid St, Monaghan Town, MON H18"
195738,Lightning Charging Cable,2,14.95,06/27/19 17:59,"945 14th St, Dundalk, LOU A91"
195739,Apple Airpods Headphones,1,150.0,06/02/19 03:56,"240 Wilson St, Monaghan Town, MON H18"
195740,USB-C Charging Cable,1,11.95,06/20/19 12:36,"507 North Strand St, Dublin City, DUB D01"
195741,Samsung Galaxy S10,1,779.0,06/19/19 09:48,"511 Adams Place St, Monaghan Town, MON H18"
195741,USB-C Charging Cable,1,11.95,06/19/19 09:48,"511 Adams Place St, Monaghan Town, MON H18"
195742,Macbook Pro Laptop,1,1700.0,06/30/19 06:17,"651 Bride Street St, Dublin City, DUB D01"
195743,Wired Headphones,1,11.99,06/06/19 09:34,"710 Lincoln St, Kilkenny Town, KIL R95"
195744,Lightning Charging Cable,1,14.95,06/26/19 10:34,"533 Dean Street St, Galway City, GAL H91"
195745,AA Batteries (4-pack),1,3.84,06/05/19 15:36,"276 Dawson Street St, Cork City, COR T12"
195746,Google Pixel 3,1,550.0,06/15/19 09:49,"606 Abbey Street St, Dunboyne, MEA A86"
195747,iPhone XS,1,770.0,06/08/19 12:34,"459 Dawson Street St, Dublin City, DUB D01"
195748,AAA Batteries (4-pack),1,2.99,06/15/19 17:58,"852 Ridge St, Dublin City, DUB D01"
195749,iPhone XS,1,770.0,06/21/19 20:02,"902 South Street St, Limerick City, LIM V94"
195749,Lightning Charging Cable,1,14.95,06/21/19 20:02,"902 South Street St, Limerick City, LIM V94"
195750,USB-C Charging Cable,1,11.95,06/10/19 21:48,"965 Fownes Street St, Dunboyne, MEA A86"
195751,27in FHD Monitor,1,149.99,06/17/19 15:31,"6 Church St, Limerick City, LIM V94"
195752,Apple Airpods Headphones,1,150.0,06/09/19 16:05,"658 Fosters Place St, Wexford City, WEX Y35"
195753,AA Batteries (4-pack),2,3.84,06/11/19 09:03,"237 Crown Alley St, Galway City, GAL H91"
195754,Lightning Charging Cable,1,14.95,06/04/19 12:08,"465 Spruce St, Dundalk, LOU A91"
195755,Wired Headphones,1,11.99,06/09/19 10:34,"769 Willow Road St, Limerick City, LIM V94"
195756,Lightning Charging Cable,1,14.95,06/10/19 12:53,"289 Hickey Road St, Galway City, GAL H91"
195757,USB-C Charging Cable,1,11.95,06/22/19 19:24,"614 Earl Street St, Monaghan Town, MON H18"
195758,27in FHD Monitor,1,149.99,06/05/19 21:04,"100 Crane Lane St, Dunboyne, MEA A86"
195759,Sony WH-1000X M3 Headphones,1,300.0,06/04/19 16:59,"391 West Moreland Street St, Dublin City, DUB D01"
195760,27in FHD Monitor,1,149.99,06/26/19 12:17,"135 Exchange Street St, Cork City, COR T12"
195761,USB-C Charging Cable,1,11.95,06/30/19 11:35,"869 Lakeview St, Dublin City, DUB D01"
195762,Apple Airpods Headphones,1,150.0,06/11/19 17:40,"779 Crown Alley St, Dublin City, DUB D01"
195763,Dell XPS 13 Laptop,1,1200.0,06/17/19 22:38,"168 Exchange Street St, Cork City, COR T12"
195764,Wired Headphones,1,11.99,06/15/19 12:59,"787 River St, Dundalk, LOU A91"
195765,LG Washing Machine,1,600.0,06/16/19 16:03,"947 Crown Alley St, Dunboyne, MEA A86"
195766,Wired Headphones,1,11.99,06/13/19 10:04,"354 Crane Lane St, Galway City, GAL H91"
195767,AAA Batteries (4-pack),1,2.99,06/01/19 19:41,"165 Dorset Street St, Dublin City, DUB D01"
195768,Wired Headphones,1,11.99,06/09/19 12:00,"88 Willow Road St, Galway City, GAL H91"
195769,Lightning Charging Cable,1,14.95,06/12/19 08:47,"74 Sunset St, Dunboyne, MEA A86"
195770,Macbook Pro Laptop,1,1700.0,06/09/19 01:04,"566 Fownes Street St, Dublin City, DUB D01"
195771,iPhone XS,1,770.0,06/19/19 11:44,"685 Dorset Street St, Galway City, GAL H91"
195772,Dell XPS 13 Laptop,1,1200.0,06/24/19 09:21,"944 West Moreland Street St, Dublin City, DUB D01"
195773,Samsung Galaxy S10,1,779.0,06/08/19 20:36,"28 North Strand St, Cork City, COR T12"
195774,Wired Headphones,1,11.99,06/03/19 04:31,"475 Fosters Place St, Dunboyne, MEA A86"
195774,AA Batteries (4-pack),1,3.84,06/03/19 04:31,"475 Fosters Place St, Dunboyne, MEA A86"
195775,AAA Batteries (4-pack),2,2.99,06/10/19 19:33,"650 South Street St, Dundalk, LOU A91"
195776,AA Batteries (4-pack),1,3.84,06/11/19 23:01,"113 Fosters Place St, Dunboyne, MEA A86"
195777,Apple Airpods Headphones,1,150.0,06/07/19 11:17,"892 Henry Street St, Kilkenny Town, KIL R95"
195778,Wired Headphones,1,11.99,06/17/19 12:46,"722 Spruce St, Dunboyne, MEA A86"
195779,Apple Airpods Headphones,1,150.0,06/22/19 16:48,"783 Spruce St, Galway City, GAL H91"
195780,OLED Flatscreen TV,1,3300.0,06/06/19 09:42,"54 Gardiner Street St, Dublin City, DUB D01"
195781,OLED Flatscreen TV,1,3300.0,06/08/19 12:06,"840 Fownes Street St, Galway City, GAL H91"
195782,Samsung Galaxy S10,1,779.0,06/26/19 19:34,"214 Earl Street St, Dunboyne, MEA A86"
195783,Lightning Charging Cable,1,14.95,06/16/19 13:41,"391 Andrews Lane St, Wexford City, WEX Y35"
195784,Lightning Charging Cable,1,14.95,06/29/19 11:00,"375 Bride Street St, Cork City, COR T12"
195785,Wired Headphones,1,11.99,06/16/19 13:56,"900 Forest St, Wexford City, WEX Y35"
195786,AAA Batteries (4-pack),2,2.99,06/06/19 23:14,"353 Lakeview St, Wexford City, WEX Y35"
195787,AAA Batteries (4-pack),1,2.99,06/02/19 13:12,"935 Sunset St, Wexford City, WEX Y35"
195788,20in Monitor,1,109.99,06/09/19 10:05,"366 Highland Road St, Dunboyne, MEA A86"
195789,iPhone XS,1,770.0,06/04/19 08:21,"301 Adams Place St, Monaghan Town, MON H18"
195790,AAA Batteries (4-pack),1,2.99,06/30/19 22:39,"476 Lincoln St, Cork City, COR T12"
195791,Wired Headphones,1,11.99,06/26/19 10:55,"872 Ridge St, Cork City, COR T12"
195792,27in 4K Gaming Monitor,1,389.99,06/08/19 17:25,"342 Gardiner Street St, Cork City, COR T12"
195793,USB-C Charging Cable,1,11.95,06/26/19 19:47,"541 Exchange Street St, Dublin City, DUB D01"
195794,Apple Airpods Headphones,1,150.0,06/27/19 14:13,"880 Madison St, Galway City, GAL H91"
195795,USB-C Charging Cable,1,11.95,06/08/19 17:29,"490 River St, Kilkenny Town, KIL R95"
195796,AA Batteries (4-pack),2,3.84,06/15/19 04:30,"387 Fownes Street St, Dublin City, DUB D01"
195797,27in 4K Gaming Monitor,1,389.99,06/09/19 14:55,"260 Highland Road St, Dunboyne, MEA A86"
195798,27in FHD Monitor,1,149.99,06/27/19 12:03,"391 Pine St, Limerick City, LIM V94"
195799,iPhone XS,1,770.0,06/27/19 20:19,"963 Gardiner Street St, Cork City, COR T12"
195800,Sony WH-1000X M3 Headphones,1,300.0,06/19/19 09:06,"887 Andrews Lane St, Limerick City, LIM V94"
195801,AA Batteries (4-pack),1,3.84,06/16/19 23:07,"8 Ridge St, Dublin City, DUB D01"
195802,AAA Batteries (4-pack),1,2.99,06/19/19 21:18,"795 Lake St, Kilkenny Town, KIL R95"
195803,AAA Batteries (4-pack),3,2.99,06/26/19 23:50,"332 Madison St, Cork City, COR T12"
195804,AAA Batteries (4-pack),2,2.99,06/18/19 04:55,"825 Fownes Street St, Monaghan Town, MON H18"
195805,USB-C Charging Cable,1,11.95,06/13/19 20:26,"369 Main St, Cork City, COR T12"
195806,Lightning Charging Cable,1,14.95,06/30/19 22:23,"968 Madison St, Dundalk, LOU A91"
195807,Lightning Charging Cable,1,14.95,06/05/19 12:45,"995 Earl Street St, Dublin City, DUB D01"
,,,,,
195808,USB-C Charging Cable,1,11.95,06/27/19 19:05,"567 Andrews Lane St, Limerick City, LIM V94"
195809,USB-C Charging Cable,1,11.95,06/25/19 08:47,"128 West Moreland Street St, Cork City, COR T12"
195810,Lightning Charging Cable,1,14.95,06/20/19 18:03,"424 Church St, Dublin City, DUB D01"
195811,Lightning Charging Cable,1,14.95,06/14/19 14:44,"671 Wilson St, Dublin City, DUB D01"
195812,USB-C Charging Cable,1,11.95,06/18/19 22:08,"787 South Street St, Dublin City, DUB D01"
195813,iPhone XS,1,770,06/09/19 13:31,"544 South Street St, Dublin City, DUB D01"
195814,AA Batteries (4-pack),1,3.84,06/07/19 03:57,"231 Pine St, Dundalk, LOU A91"
195815,Sony WH-1000X M3 Headphones,1,300,06/07/19 17:18,"55 Grand Canal Way St, Wexford City, WEX Y35"
195816,USB-C Charging Cable,1,11.95,06/23/19 23:52,"981 Wilson St, Wexford City, WEX Y35"
195817,AAA Batteries (4-pack),1,2.99,06/30/19 19:59,"827 South Street St, Wexford City, WEX Y35"
195818,34in Ultrawide Monitor,1,379.99,06/12/19 13:16,"990 Main St, Monaghan Town, MON H18"
195819,iPhone XS,1,770,06/05/19 16:51,"647 Andrews Lane St, Kilkenny Town, KIL R95"
195820,Lightning Charging Cable,1,14.95,06/17/19 10:45,"601 Gardiner Street St, Dundalk, LOU A91"
195821,AA Batteries (4-pack),3,3.84,06/14/19 19:21,"976 Chestnut Grove St, Limerick City, LIM V94"
195822,27in 4K Gaming Monitor,1,389.99,06/18/19 14:19,"90 West Moreland Street St, Dublin City, DUB D01"
195823,AAA Batteries (4-pack),2,2.99,06/30/19 10:18,"921 North Strand St, Kilkenny Town, KIL R95"
195824,Wired Headphones,1,11.99,06/14/19 13:06,"479 Chestnut Grove St, Limerick City, LIM V94"
195824,USB-C Charging Cable,1,11.95,06/14/19 13:06,"479 Chestnut Grove St, Limerick City, LIM V94"
195825,AA Batteries (4-pack),1,3.84,06/18/19 17:57,"673 Lincoln St, Kilkenny Town, KIL R95"
195826,AA Batteries (4-pack),1,3.84,06/19/19 10:25,"609 Bride Street St, Dublin City, DUB D01"
195827,Apple Airpods Headphones,1,150,06/09/19 10:27,"985 Grand Canal Way St, Dunboyne, MEA A86"
195828,Lightning Charging Cable,1,14.95,06/09/19 17:37,"887 Lake St, Dublin City, DUB D01"
195829,34in Ultrawide Monitor,1,379.99,06/14/19 18:08,"961 Spruce St, Dunboyne, MEA A86"
195830,AA Batteries (4-pack),1,3.84,06/15/19 07:30,"906 Essex Street St, Dublin City, DUB D01"
195831,Lightning Charging Cable,1,14.95,06/30/19 12:34,"101 Earl Street St, Galway City, GAL H91"
195832,Lightning Charging Cable,1,14.95,06/05/19 21:43,"885 Main St, Kilkenny Town, KIL R95"
195833,Apple Airpods Headphones,1,150,06/20/19 05:13,"240 Cherry Orchid St, Limerick City, LIM V94"
195833,USB-C Charging Cable,1,11.95,06/20/19 05:13,"240 Cherry Orchid St, Limerick City, LIM V94"
195834,USB-C Charging Cable,2,11.95,06/27/19 20:50,"879 Earl Street St, Dundalk, LOU A91"
195835,AAA Batteries (4-pack),1,2.99,06/13/19 10:30,"562 Wilson St, Wexford City, WEX Y35"
195836,AA Batteries (4-pack),1,3.84,06/22/19 16:45,"195 Ridge St, Dunboyne, MEA A86"
195837,USB-C Charging Cable,1,11.95,06/07/19 19:16,"549 Abbey Street St, Monaghan Town, MON H18"
195838,Wired Headphones,1,11.99,06/17/19 23:26,"943 Bride Street St, Dublin City, DUB D01"
195839,Sony WH-1000X M3 Headphones,1,300,06/18/19 13:47,"737 Main St, Dunboyne, MEA A86"
195840,Apple Airpods Headphones,1,150,06/05/19 22:55,"160 Madison St, Dunboyne, MEA A86"
195841,Wired Headphones,1,11.99,06/15/19 23:45,"338 Center St, Galway City, GAL H91"
195842,USB-C Charging Cable,1,11.95,06/06/19 21:09,"894 Dean Street St, Wexford City, WEX Y35"
195843,AA Batteries (4-pack),1,3.84,06/25/19 11:50,"428 14th St, Dunboyne, MEA A86"
195844,AA Batteries (4-pack),3,3.84,06/27/19 01:01,"598 River St, Monaghan Town, MON H18"
195845,USB-C Charging Cable,1,11.95,06/20/19 13:03,"104 Walnut St, Dublin City, DUB D01"
195846,USB-C Charging Cable,1,11.95,06/26/19 08:48,"828 Main St, Limerick City, LIM V94"
195847,AAA Batteries (4-pack),1,2.99,06/10/19 20:36,"618 Crown Alley St, Galway City, GAL H91"
195848,AAA Batteries (4-pack),2,2.99,06/08/19 19:48,"409 North Strand St, Dublin City, DUB D01"
195849,Apple Airpods Headphones,1,150,06/18/19 03:57,"70 Dorset Street St, Dublin City, DUB D01"
195850,Apple Airpods Headphones,1,150,06/13/19 12:20,"971 Fosters Place St, Dublin City, DUB D01"
195851,27in 4K Gaming Monitor,1,389.99,06/13/19 09:38,"442 Main St, Dublin City, DUB D01"
195852,AAA Batteries (4-pack),1,2.99,06/09/19 16:19,"713 Fosters Place St, Dublin City, DUB D01"
195853,AAA Batteries (4-pack),3,2.99,06/22/19 16:26,"789 Hill St, Dunboyne, MEA A86"
195854,Lightning Charging Cable,1,14.95,06/30/19 13:29,"682 13th St, Dundalk, LOU A91"
195855,34in Ultrawide Monitor,1,379.99,06/25/19 07:46,"651 Ridge St, Drogheda, LOU A92"
195856,iPhone XS,1,770,06/04/19 14:46,"732 Meadow St, Cork City, COR T12"
195857,AAA Batteries (4-pack),2,2.99,06/06/19 12:50,"673 Fownes Street St, Dunboyne, MEA A86"
195858,USB-C Charging Cable,1,11.95,06/02/19 16:32,"217 Dawson Street St, Cork City, COR T12"
195859,AA Batteries (4-pack),1,3.84,06/19/19 20:31,"280 13th St, Galway City, GAL H91"
195860,27in 4K Gaming Monitor,1,389.99,06/05/19 08:09,"351 Spruce St, Dunboyne, MEA A86"
195861,Apple Airpods Headphones,1,150,06/09/19 15:27,"431 Dawson Street St, Wexford City, WEX Y35"
195862,USB-C Charging Cable,1,11.95,06/12/19 09:44,"624 Ridge St, Cork City, COR T12"
195863,Lightning Charging Cable,2,14.95,06/16/19 19:24,"379 Highland Road St, Dublin City, DUB D01"
195864,Lightning Charging Cable,1,14.95,06/01/19 11:00,"905 Jefferson Street St, Dundalk, LOU A91"
195865,AA Batteries (4-pack),1,3.84,06/02/19 13:18,"359 Madison St, Cork City, COR T12"
195866,Sony WH-1000X M3 Headphones,1,300,06/11/19 16:11,"737 Willow Road St, Galway City, GAL H91"
195867,iPhone XS,1,770,06/29/19 14:24,"878 Madison St, Monaghan Town, MON H18"
195868,Wired Headphones,1,11.99,06/05/19 19:10,"432 Crown Alley St, Cork City, COR T12"
195869,Samsung Galaxy S10,1,779,06/25/19 11:09,"441 Henry Street St, Dunboyne, MEA A86"
195870,AAA Batteries (4-pack),1,2.99,06/11/19 11:26,"243 Jackson St, Limerick City, LIM V94"
195871,iPhone XS,1,770,06/14/19 10:52,"374 Adams Place St, Monaghan Town, MON H18"
195872,Apple Airpods Headphones,1,150,06/24/19 23:16,"211 Adams Place St, Galway City, GAL H91"
195873,AA Batteries (4-pack),1,3.84,06/10/19 11:33,"393 14th St, Galway City, GAL H91"
195874,Lightning Charging Cable,1,14.95,06/30/19 23:25,"9 Church St, Wexford City, WEX Y35"
195875,AA Batteries (4-pack),1,3.84,06/14/19 14:13,"301 Lake St, Dublin City, DUB D01"
195876,AA Batteries (4-pack),1,3.84,06/25/19 20:23,"588 Walnut St, Kilkenny Town, KIL R95"
195877,LG Washing Machine,1,600.0,06/11/19 10:45,"531 Chestnut Grove St, Dundalk, LOU A91"
195878,Google Pixel 3,1,550,06/16/19 09:34,"489 Cherry Orchid St, Limerick City, LIM V94"
195878,USB-C Charging Cable,1,11.95,06/16/19 09:34,"489 Cherry Orchid St, Limerick City, LIM V94"
195879,iPhone XS,1,770,06/29/19 07:27,"211 Andrews Lane St, Cork City, COR T12"
195880,Apple Airpods Headphones,1,150,06/02/19 17:10,"394 Sunset St, Dublin City, DUB D01"
195881,27in FHD Monitor,1,149.99,06/04/19 12:05,"133 Wilson St, Dunboyne, MEA A86"
195882,Macbook Pro Laptop,1,1700,06/07/19 10:15,"220 Dean Street St, Cork City, COR T12"
195883,USB-C Charging Cable,1,11.95,06/24/19 20:47,"515 Grand Canal Way St, Dublin City, DUB D01"
195884,USB-C Charging Cable,1,11.95,06/01/19 14:16,"45 Dawson Street St, Dundalk, LOU A91"
