Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
210036,Macbook Pro Laptop,1,1700.0,07/30/19 12:20,"733 Fosters Place St, Drogheda, LOU A92"
210037,Apple Airpods Headphones,1,150.0,07/31/19 01:56,"66 Bride Street St, Dunboyne, MEA A86"
210037,27in FHD Monitor,1,149.99,07/31/19 01:56,"66 Bride Street St, Dunboyne, MEA A86"
210038,Sony WH-1000X M3 Headphones,1,300.0,07/23/19 20:07,"207 Jackson St, Dundalk, LOU A91"
210039,USB-C Charging Cable,1,11.95,07/16/19 20:59,"252 Chestnut Grove St, Dundalk, LOU A91"
210040,Apple Airpods Headphones,1,150.0,07/11/19 15:45,"69 Center St, Dunboyne, MEA A86"
210041,iPhone XS,1,770.0,07/31/19 21:00,"608 West Moreland Street St, Dublin City, DUB D01"
210042,Wired Headphones,1,11.99,07/16/19 12:04,"103 Hickey Road St, Dunboyne, MEA A86"
210043,27in 4K Gaming Monitor,1,389.99,07/11/19 20:39,"153 Dorset Street St, Wexford City, WEX Y35"
210044,AA Batteries (4-pack),3,3.84,07/09/19 11:36,"192 Dean Street St, Drogheda, LOU A92"
210045,AA Batteries (4-pack),1,3.84,07/02/19 19:20,"849 Essex Street St, Galway City, GAL H91"
210046,27in 4K Gaming Monitor,1,389.99,07/07/19 07:04,"531 Earl Street St, Dunboyne, MEA A86"
210047,OLED Flatscreen TV,1,3300.0,07/16/19 23:54,"9 Andrews Lane St, Wexford City, WEX Y35"
210048,AA Batteries (4-pack),1,3.84,07/28/19 21:51,"106 Abbey Street St, Limerick City, LIM V94"
210049,AA Batteries (4-pack),2,3.84,07/10/19 14:33,"169 Lake St, Limerick City, LIM V94"
210050,AA Batteries (4-pack),3,3.84,07/13/19 12:18,"218 Henry Street St, Wexford City, WEX Y35"
210051,Samsung Galaxy S10,1,779.0,07/10/19 20:04,"529 Highland Road St, Monaghan Town, MON H18"
210052,Apple Airpods Headphones,1,150.0,07/08/19 09:38,"78 Walnut St, Cork City, COR T12"
210053,34in Ultrawide Monitor,1,379.99,07/15/19 22:48,"580 Jefferson Street St, Dublin City, DUB D01"
210054,Lightning Charging Cable,1,14.95,07/03/19 10:13,"124 Crown Alley St, Dublin City, DUB D01"
210055,Dell XPS 13 Laptop,1,1200.0,07/11/19 19:48,"346 Jackson St, Cork City, COR T12"
210056,Google Pixel 3,1,550.0,07/14/19 09:02,"13 Dean Street St, Limerick City, LIM V94"
210057,34in Ultrawide Monitor,1,379.99,07/25/19 10:43,"969 Chestnut Grove St, Dunboyne, MEA A86"
210058,Apple Airpods Headphones,1,150.0,07/09/19 20:00,"193 Abbey Street St, Dunboyne, MEA A86"
210059,27in 4K Gaming Monitor,1,389.99,07/30/19 21:52,"624 Main St, Wexford City, WEX Y35"
210060,AA Batteries (4-pack),1,3.84,07/25/19 19:13,"363 Johnson St, Cork City, COR T12"
210061,Lightning Charging Cable,1,14.95,07/12/19 18:22,"672 River St, Dundalk, LOU A91"
210062,27in 4K Gaming Monitor,2,389.99,07/04/19 11:30,"93 Church St, Cork City, COR T12"
210063,20in Monitor,1,109.99,07/13/19 17:29,"171 Willow Road St, Monaghan Town, MON H18"
210064,AAA Batteries (4-pack),2,2.99,07/18/19 01:37,"496 Crane Lane St, Dunboyne, MEA A86"
210065,Wired Headphones,1,11.99,07/17/19 09:03,"778 Willow Road St, Dunboyne, MEA A86"
210066,Apple Airpods Headphones,1,150.0,07/09/19 13:53,"604 Earl Street St, Dunboyne, MEA A86"
210067,USB-C Charging Cable,1,11.95,07/16/19 23:59,"22 Fosters Place St, Dunboyne, MEA A86"
210068,AA Batteries (4-pack),1,3.84,07/21/19 08:11,"310 Henry Street St, Cork City, COR T12"
210069,AA Batteries (4-pack),1,3.84,07/28/19 22:05,"204 Spruce St, Galway City, GAL H91"
210070,Apple Airpods Headphones,1,150.0,07/19/19 18:59,"162 Center St, Dundalk, LOU A91"
210071,AAA Batteries (4-pack),1,2.99,07/27/19 12:05,"914 Willow Road St, Dunboyne, MEA A86"
210072,AA Batteries (4-pack),1,3.84,07/16/19 21:45,"655 Hickey Road St, Dublin City, DUB D01"
210073,AAA Batteries (4-pack),4,2.99,07/19/19 11:10,"641 Exchange Street St, Dunboyne, MEA A86"
210074,USB-C Charging Cable,1,11.95,07/24/19 14:09,"813 Dean Street St, Dublin City, DUB D01"
210075,Dell XPS 13 Laptop,1,1200.0,07/18/19 11:13,"865 Grand Canal Way St, Galway City, GAL H91"
210076,Wired Headphones,2,11.99,07/18/19 20:53,"632 Wilson St, Dublin City, DUB D01"
210077,USB-C Charging Cable,1,11.95,07/11/19 21:48,"82 Bride Street St, Limerick City, LIM V94"
210078,34in Ultrawide Monitor,1,379.99,07/23/19 13:13,"264 Spruce St, Dublin City, DUB D01"
210079,34in Ultrawide Monitor,1,379.99,07/09/19 20:43,"227 14th St, Monaghan Town, MON H18"
210080,USB-C Charging Cable,1,11.95,07/24/19 12:47,"870 Exchange Street St, Dundalk, LOU A91"
210081,20in Monitor,1,109.99,07/12/19 07:51,"956 Bride Street St, Monaghan Town, MON H18"
210082,USB-C Charging Cable,1,11.95,07/21/19 17:22,"205 Crown Alley St, Cork City, COR T12"
210083,AA Batteries (4-pack),1,3.84,07/09/19 07:58,"805 Madison St, Limerick City, LIM V94"
210084,AAA Batteries (4-pack),2,2.99,07/10/19 13:09,"410 Dean Street St, Cork City, COR T12"
210085,Lightning Charging Cable,1,14.95,07/29/19 00:49,"570 Ridge St, Kilkenny Town, KIL R95"
210086,Apple Airpods Headphones,1,150.0,07/08/19 15:38,"726 Ridge St, Dunboyne, MEA A86"
210087,OLED Flatscreen TV,1,3300.0,07/04/19 13:22,"430 Dorset Street St, Cork City, COR T12"
210088,USB-C Charging Cable,1,11.95,07/18/19 21:09,"840 Johnson St, Monaghan Town, MON H18"
210089,Wired Headphones,1,11.99,07/23/19 16:29,"853 Chestnut Grove St, Dublin City, DUB D01"
210090,iPhone XS,1,770.0,07/29/19 16:34,"382 Highland Road St, Galway City, GAL H91"
210091,USB-C Charging Cable,1,11.95,07/19/19 22:00,"762 Dean Street St, Drogheda, LOU A92"
210092,27in FHD Monitor,1,149.99,07/18/19 06:25,"781 Henry Street St, Dunboyne, MEA A86"
210093,Apple Airpods Headphones,1,150.0,07/17/19 23:16,"718 Fownes Street St, Dublin City, DUB D01"
210094,Google Pixel 3,1,550.0,07/25/19 22:23,"900 Lake St, Dunboyne, MEA A86"
210094,USB-C Charging Cable,1,11.95,07/25/19 22:23,"900 Lake St, Dunboyne, MEA A86"
210095,Lightning Charging Cable,1,14.95,07/11/19 11:34,"709 Spruce St, Dublin City, DUB D01"
210096,Lightning Charging Cable,1,14.95,07/30/19 08:08,"970 Madison St, Dunboyne, MEA A86"
210097,iPhone XS,1,770.0,07/13/19 18:19,"292 14th St, Monaghan Town, MON H18"
210098,34in Ultrawide Monitor,1,379.99,07/17/19 22:50,"473 13th St, Dublin City, DUB D01"
210099,USB-C Charging Cable,1,11.95,07/08/19 15:19,"344 Henry Street St, Dublin City, DUB D01"
210100,USB-C Charging Cable,1,11.95,07/25/19 23:04,"456 Abbey Street St, Dunboyne, MEA A86"
,,,,,
210101,USB-C Charging Cable,1,11.95,07/31/19 13:18,"295 Pine St, Monaghan Town, MON H18"
210102,AAA Batteries (4-pack),1,2.99,07/11/19 10:10,"760 Lincoln St, Dunboyne, MEA A86"
210103,AAA Batteries (4-pack),1,2.99,07/27/19 13:12,"544 Essex Street St, Wexford City, WEX Y35"
210104,Apple Airpods Headphones,1,150,07/17/19 00:14,"677 Willow Road St, Cork City, COR T12"
210105,Lightning Charging Cable,1,14.95,07/27/19 08:39,"312 Highland Road St, Dublin City, DUB D01"
210106,Lightning Charging Cable,1,14.95,07/07/19 16:59,"150 Fosters Place St, Dublin City, DUB D01"
210107,iPhone XS,1,770,07/31/19 17:22,"352 Walnut St, Dundalk, LOU A91"
210107,Lightning Charging Cable,1,14.95,07/31/19 17:22,"352 Walnut St, Dundalk, LOU A91"
210108,Macbook Pro Laptop,1,1700,07/03/19 15:12,"923 Andrews Lane St, Dunboyne, MEA A86"
210109,AAA Batteries (4-pack),2,2.99,07/27/19 14:18,"601 Fosters Place St, Monaghan Town, MON H18"
210110,USB-C Charging Cable,1,11.95,07/31/19 06:11,"8 River St, Kilkenny Town, KIL R95"
210111,AA Batteries (4-pack),1,3.84,07/13/19 14:13,"681 Lake St, Dublin City, DUB D01"
210112,USB-C Charging Cable,1,11.95,07/05/19 11:02,"392 Adams Place St, Cork City, COR T12"
210113,AAA Batteries (4-pack),1,2.99,07/23/19 12:38,"224 Center St, Limerick City, LIM V94"
210114,USB-C Charging Cable,1,11.95,07/17/19 14:24,"971 Willow Road St, Limerick City, LIM V94"
210115,27in 4K Gaming Monitor,1,389.99,07/01/19 22:09,"598 Forest St, Dublin City, DUB D01"
210116,Macbook Pro Laptop,1,1700,07/13/19 10:26,"4 Highland Road St, Dunboyne, MEA A86"
210117,Wired Headphones,1,11.99,07/21/19 17:45,"731 Willow Road St, Limerick City, LIM V94"
210118,Apple Airpods Headphones,1,150,07/08/19 16:51,"84 North Strand St, Dublin City, DUB D01"
210119,USB-C Charging Cable,2,11.95,07/15/19 12:35,"502 Dean Street St, Dublin City, DUB D01"
210120,27in 4K Gaming Monitor,1,389.99,07/15/19 19:20,"921 Fownes Street St, Monaghan Town, MON H18"
210121,AA Batteries (4-pack),1,3.84,07/15/19 15:22,"208 Madison St, Dublin City, DUB D01"
210122,Wired Headphones,1,11.99,07/10/19 11:56,"370 Lincoln St, Dunboyne, MEA A86"
210123,iPhone XS,1,770,07/14/19 19:03,"521 Dawson Street St, Cork City, COR T12"
210123,Lightning Charging Cable,1,14.95,07/14/19 19:03,"521 Dawson Street St, Cork City, COR T12"
210124,AAA Batteries (4-pack),5,2.99,07/04/19 09:53,"113 Dean Street St, Dunboyne, MEA A86"
210125,Wired Headphones,1,11.99,07/18/19 16:03,"423 River St, Dunboyne, MEA A86"
210126,Lightning Charging Cable,3,14.95,07/20/19 10:18,"24 Lake St, Dublin City, DUB D01"
210127,Dell XPS 13 Laptop,1,1200,07/07/19 21:23,"667 Lakeview St, Cork City, COR T12"
210128,Dell XPS 13 Laptop,1,1200,07/04/19 01:44,"434 Lake St, Galway City, GAL H91"
210129,Lightning Charging Cable,1,14.95,07/08/19 18:57,"84 Dawson Street St, Dublin City, DUB D01"
210130,AA Batteries (4-pack),1,3.84,07/25/19 10:01,"140 Ridge St, Wexford City, WEX Y35"
210131,AA Batteries (4-pack),1,3.84,07/17/19 19:56,"819 Madison St, Dunboyne, MEA A86"
210132,27in 4K Gaming Monitor,1,389.99,07/03/19 13:03,"516 Jefferson Street St, Cork City, COR T12"
210133,Google Pixel 3,1,550,07/22/19 13:31,"469 North Strand St, Kilkenny Town, KIL R95"
210134,AA Batteries (4-pack),1,3.84,07/12/19 12:18,"354 Dawson Street St, Wexford City, WEX Y35"
210135,AAA Batteries (4-pack),1,2.99,07/11/19 22:00,"934 West Moreland Street St, Dunboyne, MEA A86"
210136,AA Batteries (4-pack),1,3.84,07/29/19 22:02,"78 Church St, Dunboyne, MEA A86"
210137,AAA Batteries (4-pack),1,2.99,07/25/19 19:07,"71 Hill St, Kilkenny Town, KIL R95"
210138,AA Batteries (4-pack),1,3.84,07/01/19 16:12,"127 Chestnut Grove St, Cork City, COR T12"
210139,AA Batteries (4-pack),1,3.84,07/08/19 09:27,"767 Madison St, Dublin City, DUB D01"
210140,AAA Batteries (4-pack),2,2.99,07/04/19 09:59,"907 Abbey Street St, Dublin City, DUB D01"
210141,Lightning Charging Cable,1,14.95,07/12/19 23:47,"176 Wilson St, Dublin City, DUB D01"
210142,34in Ultrawide Monitor,1,379.99,07/03/19 14:06,"480 Jackson St, Dublin City, DUB D01"
210143,Lightning Charging Cable,1,14.95,07/02/19 13:58,"735 River St, Limerick City, LIM V94"
210144,AA Batteries (4-pack),1,3.84,07/16/19 11:53,"176 Earl Street St, Cork City, COR T12"
210145,AA Batteries (4-pack),1,3.84,07/09/19 21:10,"563 Meadow St, Dundalk, LOU A91"
210146,USB-C Charging Cable,1,11.95,07/13/19 06:31,"654 Crown Alley St, Cork City, COR T12"
210147,AAA Batteries (4-pack),1,2.99,07/08/19 21:29,"263 Main St, Dunboyne, MEA A86"
210148,USB-C Charging Cable,1,11.95,07/11/19 22:45,"706 Dawson Street St, Dunboyne, MEA A86"
210149,Lightning Charging Cable,1,14.95,07/05/19 09:51,"337 Dorset Street St, Dunboyne, MEA A86"
210150,OLED Flatscreen TV,1,3300,07/15/19 18:07,"410 13th St, Dunboyne, MEA A86"
210151,27in 4K Gaming Monitor,1,389.99,07/16/19 17:23,"566 Center St, Dublin City, DUB D01"
210152,34in Ultrawide Monitor,1,379.99,07/17/19 07:27,"521 Church St, Dundalk, LOU A91"
210153,Samsung Galaxy S10,1,779,07/08/19 20:11,"137 West Moreland Street St, Galway City, GAL H91"
210153,USB-C Charging Cable,1,11.95,07/08/19 20:11,"137 West Moreland Street St, Galway City, GAL H91"
210154,Lightning Charging Cable,1,14.95,07/30/19 20:59,"399 13th St, Cork City, COR T12"
210155,Sony WH-1000X M3 Headphones,1,300,07/30/19 21:42,"830 Exchange Street St, Limerick City, LIM V94"
210156,27in FHD Monitor,1,149.99,07/21/19 20:13,"654 Spruce St, Limerick City, LIM V94"
210157,AAA Batteries (4-pack),1,2.99,07/27/19 13:45,"619 Hill St, Cork City, COR T12"
210158,Apple Airpods Headphones,1,150,07/24/19 18:10,"926 Walnut St, Galway City, GAL H91"
210159,AAA Batteries (4-pack),1,2.99,07/23/19 13:41,"384 Cherry Orchid St, Monaghan Town, MON H18"
210160,AAA Batteries (4-pack),2,2.99,07/28/19 17:57,"239 Johnson St, Dunboyne, MEA A86"
210161,AA Batteries (4-pack),2,3.84,07/28/19 08:00,"882 West Moreland Street St, Monaghan Town, MON H18"
210162,USB-C Charging Cable,1,11.95,07/16/19 19:22,"714 Jefferson Street St, Dublin City, DUB D01"
210163,USB-C Charging Cable,2,11.95,07/03/19 18:12,"930 13th St, Cork City, COR T12"
210164,AA Batteries (4-pack),1,3.84,07/19/19 16:01,"415 Adams Place St, Cork City, COR T12"
210165,27in 4K Gaming Monitor,1,389.99,07/19/19 13:38,"421 Forest St, Dunboyne, MEA A86"
210166,USB-C Charging Cable,1,11.95,07/13/19 13:20,"358 Jefferson Street St, Wexford City, WEX Y35"
210167,AAA Batteries (4-pack),4,2.99,07/13/19 21:06,"148 Abbey Street St, Limerick City, LIM V94"
210167,Wired Headphones,1,11.99,07/13/19 21:06,"148 Abbey Street St, Limerick City, LIM V94"
210168,AAA Batteries (4-pack),1,2.99,07/29/19 11:53,"724 Wilson St, Dunboyne, MEA A86"
210168,Lightning Charging Cable,1,14.95,07/29/19 11:53,"724 Wilson St, Dunboyne, MEA A86"
210169,Lightning Charging Cable,1,14.95,07/02/19 18:20,"318 14th St, Dublin City, DUB D01"
210170,Lightning Charging Cable,1,14.95,07/01/19 18:27,"746 Adams Place St, Wexford City, WEX Y35"
210171,Lightning Charging Cable,1,14.95,07/09/19 13:55,"649 Lake St, Limerick City, LIM V94"
210172,Samsung Galaxy S10,1,779,07/02/19 20:35,"392 Highland Road St, Dunboyne, MEA A86"
210173,AA Batteries (4-pack),1,3.84,07/11/19 20:34,"188 Fosters Place St, Dunboyne, MEA A86"
210174,AAA Batteries (4-pack),1,2.99,07/12/19 10:52,"860 Center St, Dublin City, DUB D01"
210175,Lightning Charging Cable,1,14.95,07/07/19 12:15,"23 Dean Street St, Monaghan Town, MON H18"
210176,Lightning Charging Cable,1,14.95,07/29/19 12:56,"219 14th St, Dublin City, DUB D01"
210177,Sony WH-1000X M3 Headphones,1,300,07/01/19 21:29,"322 Crane Lane St, Cork City, COR T12"
210178,Dell XPS 13 Laptop,1,1200,07/03/19 21:18,"479 Meadow St, Dundalk, LOU A91"
210179,AAA Batteries (4-pack),1,2.99,07/22/19 11:40,"529 13th St, Dublin City, DUB D01"
210180,AAA Batteries (4-pack),1,2.99,07/15/19 21:07,"206 Bride Street St, Kilkenny Town, KIL R95"
210180,AA Batteries (4-pack),1,3.84,07/15/19 21:07,"206 Bride Street St, Kilkenny Town, KIL R95"
210181,Macbook Pro Laptop,1,1700,07/04/19 23:43,"690 West Moreland Street St, Cork City, COR T12"
210182,Sony WH-1000X M3 Headphones,1,300,07/12/19 23:04,"904 Forest St, Dunboyne, MEA A86"
210183,Lightning Charging Cable,1,14.95,07/22/19 09:39,"568 Lakeview St, Galway City, GAL H91"
210184,iPhone XS,1,770,07/12/19 17:04,"691 West Moreland Street St, Dublin City, DUB D01"
210185,AAA Batteries (4-pack),1,2.99,07/22/19 08:54,"874 14th St, Dunboyne, MEA A86"
210186,Lightning Charging Cable,1,14.95,07/07/19 14:23,"662 Jefferson Street St, Dunboyne, MEA A86"
210187,Samsung Galaxy S10,1,779,07/12/19 22:53,"367 Henry Street St, Dunboyne, MEA A86"
210188,USB-C Charging Cable,1,11.95,07/24/19 14:38,"318 Lake St, Dundalk, LOU A91"
210189,AAA Batteries (4-pack),1,2.99,07/21/19 22:41,"494 Fosters Place St, Limerick City, LIM V94"
210190,AA Batteries (4-pack),1,3.84,07/16/19 21:26,"309 Dean Street St, Cork City, COR T12"
210191,Apple Airpods Headphones,1,150,07/21/19 08:02,"963 Dawson Street St, Galway City, GAL H91"
210192,Wired Headphones,1,11.99,07/17/19 23:55,"163 Center St, Wexford City, WEX Y35"
210193,27in 4K Gaming Monitor,1,389.99,07/21/19 12:23,"125 Lakeview St, Kilkenny Town, KIL R95"
210194,AAA Batteries (4-pack),1,2.99,07/22/19 10:59,"850 Lincoln St, Dublin City, DUB D01"
210195,Apple Airpods Headphones,1,150,07/18/19 13:28,"920 Dorset Street St, Dublin City, DUB D01"
210196,Wired Headphones,1,11.99,07/02/19 14:34,"329 Pine St, Dunboyne, MEA A86"
210197,Wired Headphones,1,11.99,07/22/19 10:45,"167 Essex Street St, Limerick City, LIM V94"
210198,Apple Airpods Headphones,1,150,07/08/19 13:07,"286 Johnson St, Monaghan Town, MON H18"
210199,34in Ultrawide Monitor,1,379.99,07/29/19 22:20,"979 Cherry Orchid St, Dublin City, DUB D01"
210200,27in 4K Gaming Monitor,1,389.99,07/27/19 06:17,"139 North Strand St, Dublin City, DUB D01"
210201,Wired Headphones,1,11.99,07/09/19 10:46,"895 Jackson St, Cork City, COR T12"
210202,AAA Batteries (4-pack),1,2.99,07/19/19 16:33,"922 Earl Street St, Dundalk, LOU A91"
210203,Apple Airpods Headphones,1,150,07/13/19 18:04,"303 Bride Street St, Dundalk, LOU A91"
210204,AA Batteries (4-pack),1,3.84,07/30/19 18:36,"902 Andrews Lane St, Dublin City, DUB D01"
210205,Wired Headphones,1,11.99,07/21/19 13:47,"936 Forest St, Dublin City, DUB D01"
210206,34in Ultrawide Monitor,1,379.99,07/31/19 11:32,"847 Meadow St, Cork City, COR T12"
210207,USB-C Charging Cable,1,11.95,07/31/19 15:23,"370 Johnson St, Galway City, GAL H91"
210208,Dell XPS 13 Laptop,1,1200,07/01/19 20:03,"486 Abbey Street St, Dublin City, DUB D01"
210209,Lightning Charging Cable,1,14.95,07/09/19 00:05,"108 Forest St, Dunboyne, MEA A86"
210209,AA Batteries (4-pack),1,3.84,07/09/19 00:05,"108 Forest St, Dunboyne, MEA A86"
210210,AAA Batteries (4-pack),2,2.99,07/25/19 19:33,"405 Bride Street St, Galway City, GAL H91"
210211,iPhone XS,1,770,07/02/19 19:00,"321 Chestnut Grove St, Dunboyne, MEA A86"
210211,Apple Airpods Headphones,1,150,07/02/19 19:00,"321 Chestnut Grove St, Dunboyne, MEA A86"
210212,AAA Batteries (4-pack),1,2.99,07/12/19 10:43,"518 Chestnut Grove St, Dublin City, DUB D01"
210213,USB-C Charging Cable,1,11.95,07/23/19 16:38,"113 Lakeview St, Drogheda, LOU A92"
210214,AAA Batteries (4-pack),1,2.99,07/08/19 23:43,"33 Fownes Street St, Dublin City, DUB D01"
210215,AAA Batteries (4-pack),3,2.99,07/24/19 21:12,"832 Dawson Street St, Dublin City, DUB D01"
210216,USB-C Charging Cable,2,11.95,07/23/19 23:47,"702 Henry Street St, Cork City, COR T12"
210217,Wired Headphones,1,11.99,07/10/19 21:33,"123 Henry Street St, Limerick City, LIM V94"
210218,Apple Airpods Headphones,1,150,07/26/19 17:20,"798 Chestnut Grove St, Dublin City, DUB D01"
210219,AAA Batteries (4-pack),2,2.99,07/30/19 02:57,"981 Fosters Place St, Dunboyne, MEA A86"
210220,AAA Batteries (4-pack),1,2.99,07/17/19 00:23,"341 Walnut St, Galway City, GAL H91"
210221,Apple Airpods Headphones,1,150,07/14/19 16:02,"751 Exchange Street St, Cork City, COR T12"
210222,34in Ultrawide Monitor,1,379.99,07/13/19 14:58,"842 Wilson St, Dublin City, DUB D01"
210223,AAA Batteries (4-pack),2,2.99,07/27/19 10:06,"262 Chestnut Grove St, Cork City, COR T12"
210224,AA Batteries (4-pack),1,3.84,07/09/19 20:58,"470 Exchange Street St, Dunboyne, MEA A86"
210225,Wired Headphones,1,11.99,07/23/19 12:17,"327 Dawson Street St, Galway City, GAL H91"
210226,AA Batteries (4-pack),1,3.84,07/20/19 13:20,"510 Spruce St, Dublin City, DUB D01"
210227,27in FHD Monitor,1,149.99,07/31/19 21:25,"47 Lake St, Cork City, COR T12"
210228,AA Batteries (4-pack),1,3.84,07/19/19 21:03,"84 Meadow St, Dunboyne, MEA A86"
210229,Lightning Charging Cable,1,14.95,07/05/19 21:37,"882 Madison St, Dunboyne, MEA A86"
210230,AA Batteries (4-pack),2,3.84,07/24/19 20:15,"896 Wilson St, Limerick City, LIM V94"
210231,AA Batteries (4-pack),1,3.84,07/27/19 16:08,"348 Bride Street St, Dunboyne, MEA A86"
210232,AAA Batteries (4-pack),1,2.99,07/11/19 10:51,"153 Pine St, Dublin City, DUB D01"
210233,AAA Batteries (4-pack),1,2.99,07/11/19 00:37,"338 Jackson St, Kilkenny Town, KIL R95"
210234,USB-C Charging Cable,1,11.95,07/18/19 10:57,"322 West Moreland Street St, Galway City, GAL H91"
210235,USB-C Charging Cable,1,11.95,07/04/19 16:12,"997 River St, Dublin City, DUB D01"
210236,Apple Airpods Headphones,1,150,07/07/19 18:02,"901 Madison St, Cork City, COR T12"
210237,20in Monitor,1,109.99,07/19/19 23:36,"976 14th St, Galway City, GAL H91"
210238,USB-C Charging Cable,2,11.95,07/01/19 20:18,"214 Jackson St, Dublin City, DUB D01"
210239,USB-C Charging Cable,2,11.95,07/05/19 15:52,"768 Willow Road St, Kilkenny Town, KIL R95"
210240,USB-C Charging Cable,1,11.95,07/28/19 13:34,"788 Abbey Street St, Dublin City, DUB D01"
210241,Apple Airpods Headphones,1,150,07/10/19 21:26,"813 Dawson Street St, Monaghan Town, MON H18"
210242,USB-C Charging Cable,1,11.95,07/23/19 10:27,"953 Meadow St, Galway City, GAL H91"
210243,AA Batteries (4-pack),3,3.84,07/14/19 01:51,"511 Grand Canal Way St, Limerick City, LIM V94"
210243,AAA Batteries (4-pack),1,2.99,07/14/19 01:51,"511 Grand Canal Way St, Limerick City, LIM V94"
210244,Lightning Charging Cable,1,14.95,07/24/19 12:31,"845 Abbey Street St, Dunboyne, MEA A86"
210245,iPhone XS,1,770,07/25/19 12:09,"791 Ridge St, Dublin City, DUB D01"
210246,Apple Airpods Headphones,1,150,07/16/19 04:01,"441 Madison St, Dublin City, DUB D01"
210247,27in FHD Monitor,1,149.99,07/15/19 19:25,"584 River St, Dunboyne, MEA A86"
210248,27in 4K Gaming Monitor,1,389.99,07/31/19 10:14,"68 Hill St, Dundalk, LOU A91"
210249,AAA Batteries (4-pack),2,2.99,07/05/19 12:04,"280 Main St, Dublin City, DUB D01"
210250,AA Batteries (4-pack),1,3.84,07/21/19 10:29,"243 Spruce St, Dunboyne, MEA A86"
210251,AAA Batteries (4-pack),1,2.99,07/21/19 18:32,"219 Essex Street St, Limerick City, LIM V94"
210252,iPhone XS,1,770,07/31/19 10:06,"641 West Moreland Street St, Dundalk, LOU A91"
